loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_util,total_acc,addr_state,issue_d,is_default
LC007431,10000,60,14.77,236.69,C,C1,1 year,RENT,137992,Current,debt_consolidation,9.15,0,6,0,38.4,12,AZ,2015-03-01,0
LC007432,5000,36,19.53,184.62,D,D2,9 years,RENT,92620,Fully Paid,debt_consolidation,30.52,0,30,2,54.1,31,OH,2015-08-01,0
LC007433,30000,36,22.65,1155.83,E,E5,6 years,RENT,40169,Current,small_business,23.69,0,12,0,76.1,31,NC,2016-12-01,0
LC007434,10000,36,13.82,340.9,C,C5,1 year,OTHER,59588,Current,credit_card,12.98,0,26,0,74.6,33,PA,2018-08-01,0
LC007435,15000,36,9.39,479.72,B,B2,1 year,MORTGAGE,24559,Fully Paid,other,22.81,3,8,0,11.5,27,IL,2016-02-01,0
LC007436,15000,36,15.5,523.66,C,C3,9 years,OWN,44345,Fully Paid,credit_card,8.56,0,29,0,34.8,49,NY,2021-12-01,0
LC007437,5000,36,28.15,207.22,F,F3,9 years,RENT,207881,Default,home_improvement,37.33,0,3,0,78.7,7,OH,2017-07-01,1
LC007438,10000,36,13.18,337.81,C,C1,7 years,MORTGAGE,73984,Current,major_purchase,9.47,0,27,0,44.4,44,WA,2020-04-01,0
LC007439,7500,36,22.95,290.13,E,E5,4 years,RENT,90939,Charged Off,credit_card,20.62,0,19,0,98.1,26,MA,2021-01-01,1
LC007440,12000,36,27.62,493.9,F,F5,2 years,MORTGAGE,52432,Current,credit_card,29.32,0,7,0,95.0,16,TX,2018-01-01,0
LC007441,10000,36,15.85,350.83,C,C2,< 1 year,OTHER,56806,Fully Paid,home_improvement,15.68,0,10,0,87.4,30,MA,2015-09-01,0
LC007442,40000,60,13.95,929.69,C,C2,1 year,MORTGAGE,121474,Current,car,35.96,1,7,0,10.7,16,NC,2016-01-01,0
LC007443,12000,60,17.66,302.51,D,D5,5 years,RENT,44557,Fully Paid,credit_card,40.04,0,26,1,18.5,26,AZ,2018-02-01,0
LC007444,30000,36,17.64,1079.16,D,D2,1 year,MORTGAGE,35978,Current,debt_consolidation,16.82,0,14,1,27.6,17,MI,2018-04-01,0
LC007445,30000,36,14.98,1039.67,C,C4,10+ years,RENT,42655,Current,credit_card,43.31,0,23,0,81.9,35,CA,2020-07-01,0
LC007446,15000,36,5.17,450.71,A,A5,3 years,MORTGAGE,77380,Current,debt_consolidation,36.72,0,23,0,29.0,35,MO,2018-09-01,0
LC007447,10000,36,19.01,366.61,D,D2,6 years,RENT,69239,Late (31-120 days),home_improvement,10.67,0,23,0,81.0,23,OH,2017-04-01,1
LC007448,15000,60,12.86,340.22,B,B2,2 years,RENT,15659,Current,small_business,31.72,0,23,0,15.3,28,CA,2020-06-01,0
LC007449,7500,36,12.81,252.02,B,B5,3 years,OWN,80898,Current,home_improvement,7.05,0,19,0,97.8,37,FL,2019-08-01,0
LC007450,12000,36,12.64,402.25,B,B5,4 years,RENT,62849,Default,credit_card,39.36,0,27,0,26.5,38,OH,2022-12-01,1
LC007451,5000,36,22.48,192.2,E,E1,5 years,OTHER,31638,Late (31-120 days),debt_consolidation,14.95,0,29,0,29.1,33,MO,2018-12-01,1
LC007452,20000,36,8.75,633.67,A,A3,2 years,RENT,55684,Current,credit_card,2.19,0,3,0,27.1,12,FL,2018-10-01,0
LC007453,20000,36,15.91,702.25,C,C2,3 years,OWN,80040,Fully Paid,debt_consolidation,31.98,4,9,0,56.6,18,WI,2018-06-01,0
LC007454,7500,36,14.13,256.81,C,C5,1 year,MORTGAGE,229184,Fully Paid,debt_consolidation,43.54,0,13,0,51.7,22,TX,2020-03-01,0
LC007455,25000,60,13.79,578.99,C,C5,6 years,MORTGAGE,64327,Current,other,34.63,0,4,0,34.3,9,MA,2021-02-01,0
LC007456,7500,60,14.59,176.81,C,C3,2 years,OWN,62636,Current,car,34.42,0,13,0,86.1,32,PA,2021-05-01,0
LC007457,12000,36,27.5,493.13,F,F3,7 years,OWN,36674,Fully Paid,debt_consolidation,0.32,0,28,0,7.0,46,WI,2016-11-01,0
LC007458,5000,60,15.48,120.21,C,C2,9 years,MORTGAGE,61225,Fully Paid,debt_consolidation,23.99,0,17,0,76.6,22,NJ,2016-12-01,0
LC007459,20000,60,13.31,458.24,C,C4,5 years,MORTGAGE,88803,Current,debt_consolidation,20.34,5,10,0,48.3,16,GA,2021-04-01,0
LC007460,30000,36,19.57,1108.35,D,D4,7 years,RENT,74049,Charged Off,debt_consolidation,28.99,1,11,0,9.5,17,MD,2022-07-01,1
LC007461,25000,60,23.55,712.68,E,E1,8 years,MORTGAGE,111455,Fully Paid,debt_consolidation,11.72,5,5,0,71.1,21,GA,2020-10-01,0
LC007462,7500,60,12.34,168.12,B,B2,2 years,RENT,48103,Fully Paid,medical,27.68,0,16,1,92.8,30,IL,2020-01-01,0
LC007463,35000,60,10.4,750.55,B,B4,< 1 year,RENT,162988,Fully Paid,debt_consolidation,31.45,0,29,0,31.0,43,IN,2018-09-01,0
LC007464,15000,36,20.64,562.36,D,D1,6 years,RENT,99289,Fully Paid,other,0.19,1,3,0,55.3,18,PA,2019-05-01,0
LC007465,35000,36,6.04,1065.4,A,A3,8 years,RENT,66726,Fully Paid,credit_card,10.46,0,16,2,9.8,20,MA,2022-01-01,0
LC007466,12000,36,15.94,421.53,C,C4,6 years,RENT,72146,Charged Off,debt_consolidation,9.63,0,12,0,3.4,23,MD,2018-10-01,1
LC007467,10000,36,8.21,314.33,A,A4,5 years,RENT,88363,Fully Paid,debt_consolidation,20.37,2,29,0,72.4,45,TN,2019-10-01,0
LC007468,5000,60,30.82,164.29,G,G5,8 years,MORTGAGE,76115,Default,credit_card,15.22,0,3,0,49.7,13,MA,2017-02-01,1
LC007469,12000,60,10.33,256.92,B,B1,2 years,RENT,75126,Fully Paid,credit_card,12.47,0,26,1,44.7,32,NJ,2019-07-01,0
LC007470,35000,60,21.79,962.49,E,E2,10+ years,MORTGAGE,30235,Fully Paid,major_purchase,6.63,0,10,0,34.8,17,IN,2016-11-01,0
LC007471,5000,36,16.37,176.7,C,C3,8 years,MORTGAGE,102709,Fully Paid,credit_card,42.94,0,14,0,3.8,30,IN,2015-04-01,0
LC007472,35000,60,10.33,749.34,B,B2,1 year,OWN,68665,Current,home_improvement,27.66,0,21,1,36.3,29,NY,2017-04-01,0
LC007473,30000,60,16.02,729.86,C,C2,8 years,RENT,76069,Fully Paid,medical,7.5,0,16,0,31.2,25,PA,2022-06-01,0
LC007474,15000,36,13.29,507.51,C,C1,3 years,MORTGAGE,63075,Charged Off,other,6.04,0,25,0,82.4,36,MO,2018-04-01,1
LC007475,7500,60,15.6,180.8,C,C2,10+ years,MORTGAGE,73707,Fully Paid,credit_card,29.47,0,19,0,72.3,22,TN,2021-08-01,0
LC007476,5000,36,8.68,158.26,A,A1,< 1 year,MORTGAGE,135456,Fully Paid,medical,7.6,0,16,0,49.0,36,MI,2021-02-01,0
LC007477,15000,60,13.86,347.94,C,C2,2 years,MORTGAGE,23925,Current,credit_card,20.3,0,21,0,43.2,30,TN,2018-05-01,0
LC007478,15000,36,19.75,555.54,D,D2,8 years,MORTGAGE,112378,Fully Paid,debt_consolidation,11.42,5,4,0,60.8,23,AZ,2017-11-01,0
LC007479,25000,36,24.45,986.74,E,E1,1 year,RENT,90862,Late (31-120 days),home_improvement,37.7,0,29,0,66.1,41,IL,2018-03-01,1
LC007480,15000,60,11.57,330.42,B,B5,9 years,RENT,87000,Fully Paid,other,27.87,0,19,0,7.1,22,IL,2022-12-01,0
LC007481,35000,60,10.1,745.37,B,B5,9 years,MORTGAGE,100066,Current,debt_consolidation,5.43,3,27,1,57.7,47,WA,2022-11-01,0
LC007482,7500,36,10.67,244.37,B,B2,8 years,OTHER,30750,Charged Off,credit_card,17.37,1,11,1,67.5,31,PA,2022-07-01,1
LC007483,40000,36,12.52,1338.53,B,B3,7 years,MORTGAGE,125878,Fully Paid,debt_consolidation,44.42,1,10,1,0.5,12,GA,2017-10-01,0
LC007484,30000,36,16.26,1058.57,C,C4,6 years,RENT,41744,Fully Paid,debt_consolidation,4.39,0,10,0,71.3,20,FL,2015-07-01,0
LC007485,25000,60,10.39,535.99,B,B2,9 years,OWN,121832,Current,debt_consolidation,36.44,0,14,0,49.7,30,AZ,2022-04-01,0
LC007486,30000,60,11.36,657.67,B,B5,5 years,OTHER,89166,Current,small_business,40.55,0,30,0,69.1,45,MD,2015-04-01,0
LC007487,7500,36,5.41,226.16,A,A5,10+ years,OWN,38500,Current,credit_card,35.93,0,28,0,33.3,42,NC,2022-07-01,0
LC007488,7500,36,7.96,234.88,A,A2,< 1 year,MORTGAGE,74099,Fully Paid,debt_consolidation,5.95,0,10,0,86.8,28,IL,2018-07-01,0
LC007489,40000,36,15.3,1392.5,C,C5,10+ years,RENT,69595,Current,credit_card,29.81,0,18,0,16.3,30,NC,2015-09-01,0
LC007490,30000,60,26.87,913.73,F,F1,4 years,MORTGAGE,88034,Current,debt_consolidation,21.38,0,10,0,37.7,16,TN,2016-06-01,0
LC007491,20000,60,15.57,481.8,C,C2,6 years,RENT,75258,Default,debt_consolidation,37.55,0,24,0,3.8,28,FL,2020-01-01,1
LC007492,40000,60,12.81,906.24,B,B4,< 1 year,MORTGAGE,110737,Current,debt_consolidation,5.78,0,29,1,48.7,49,IN,2016-04-01,0
LC007493,35000,36,28.24,1452.27,F,F3,9 years,RENT,106589,Late (31-120 days),debt_consolidation,27.4,0,30,0,48.3,44,CA,2017-05-01,1
LC007494,40000,36,21.74,1522.24,E,E3,< 1 year,OWN,45378,Default,credit_card,32.09,0,15,0,55.7,15,MA,2016-11-01,1
LC007495,7500,60,8.45,153.69,A,A3,3 years,RENT,74843,Current,debt_consolidation,25.72,0,6,0,79.8,6,TN,2020-08-01,0
LC007496,7500,60,7.51,150.32,A,A3,10+ years,MORTGAGE,68444,Default,home_improvement,20.02,1,16,0,49.2,17,AZ,2018-08-01,1
LC007497,10000,36,7.27,310.01,A,A4,8 years,RENT,44463,Current,major_purchase,3.7,0,28,0,29.3,46,VA,2022-10-01,0
LC007498,30000,36,12.23,999.73,B,B1,3 years,RENT,88248,Fully Paid,debt_consolidation,5.42,0,10,0,41.9,19,NJ,2019-07-01,0
LC007499,40000,36,9.22,1276.09,B,B3,4 years,MORTGAGE,65802,Fully Paid,home_improvement,8.69,2,13,0,20.4,16,NJ,2020-12-01,0
LC007500,15000,36,6.06,456.74,A,A5,7 years,OWN,29290,Fully Paid,debt_consolidation,41.91,1,24,0,28.0,43,AZ,2020-09-01,0
LC007501,20000,60,15.43,480.32,C,C2,5 years,RENT,35058,Late (31-120 days),small_business,41.25,1,16,0,38.8,27,MO,2016-02-01,1
LC007502,20000,36,10.6,650.99,B,B2,1 year,MORTGAGE,62043,Current,credit_card,33.81,1,22,0,23.2,22,PA,2021-04-01,0
LC007503,5000,36,17.01,178.29,D,D4,5 years,MORTGAGE,48061,Late (31-120 days),credit_card,10.72,1,21,0,57.8,39,TN,2017-12-01,1
LC007504,15000,36,9.27,478.88,B,B4,9 years,RENT,41408,Fully Paid,debt_consolidation,37.88,0,20,0,61.4,27,TN,2021-03-01,0
LC007505,10000,36,19.86,370.92,D,D4,4 years,RENT,62655,Charged Off,debt_consolidation,21.89,0,13,1,97.4,18,MO,2016-01-01,1
LC007506,15000,36,28.05,620.86,F,F3,2 years,RENT,88060,Default,debt_consolidation,19.8,5,15,0,76.9,30,MI,2022-03-01,1
LC007507,30000,36,27.78,1237.34,F,F3,2 years,OWN,72601,Fully Paid,credit_card,13.65,0,10,2,7.1,17,IL,2019-01-01,0
LC007508,5000,36,26.61,203.08,F,F3,1 year,RENT,56161,Late (31-120 days),debt_consolidation,44.41,0,15,0,78.8,18,PA,2022-08-01,1
LC007509,5000,36,7.09,154.59,A,A1,< 1 year,RENT,104946,Current,home_improvement,17.12,2,23,0,91.0,43,TX,2019-03-01,0
LC007510,12000,36,18.56,437.21,D,D5,< 1 year,RENT,106239,Late (31-120 days),debt_consolidation,3.33,0,23,0,38.1,43,NC,2015-09-01,1
LC007511,30000,60,15.58,722.86,C,C1,2 years,RENT,41976,Fully Paid,debt_consolidation,32.88,0,14,1,28.8,22,VA,2016-06-01,0
LC007512,15000,60,14.89,355.98,C,C1,2 years,MORTGAGE,31988,Fully Paid,debt_consolidation,25.57,0,17,0,57.9,34,MI,2019-11-01,0
LC007513,15000,60,23.88,430.48,E,E3,3 years,MORTGAGE,23640,Fully Paid,credit_card,13.51,0,15,0,5.1,31,VA,2017-07-01,0
LC007514,30000,36,18.23,1088.04,D,D1,9 years,RENT,81374,Fully Paid,medical,40.54,0,5,0,13.6,13,NY,2018-08-01,0
LC007515,12000,60,22.42,334.3,E,E5,1 year,OWN,69940,Fully Paid,credit_card,30.87,1,18,0,67.4,35,FL,2018-06-01,0
LC007516,5000,36,16.41,176.8,C,C2,< 1 year,RENT,84346,Current,credit_card,17.89,0,3,0,1.3,3,OH,2018-08-01,0
LC007517,15000,36,12.05,498.57,B,B1,6 years,MORTGAGE,144704,Fully Paid,debt_consolidation,11.21,1,14,0,84.7,21,MI,2018-03-01,0
LC007518,12000,36,20.3,447.8,D,D3,7 years,MORTGAGE,124719,Default,debt_consolidation,5.77,0,29,0,48.3,49,WA,2020-06-01,1
LC007519,12000,36,6.99,370.47,A,A3,5 years,RENT,95988,Fully Paid,credit_card,3.18,0,13,0,50.7,25,MA,2020-08-01,0
LC007520,25000,36,20.86,940.08,D,D5,5 years,RENT,74922,Fully Paid,debt_consolidation,5.89,5,12,0,79.3,30,NC,2022-03-01,0
LC007521,30000,36,22.65,1155.83,E,E1,2 years,MORTGAGE,123314,Default,home_improvement,42.06,0,24,0,39.2,35,AZ,2017-08-01,1
LC007522,7500,60,21.97,207.01,E,E1,1 year,OTHER,55982,Fully Paid,other,1.38,0,17,0,91.0,17,FL,2022-03-01,0
LC007523,30000,60,17.8,758.54,D,D4,7 years,OWN,69029,Fully Paid,debt_consolidation,37.51,0,18,0,77.2,34,WI,2015-02-01,0
LC007524,10000,60,19.25,260.78,D,D2,7 years,OWN,73012,Charged Off,major_purchase,44.88,0,10,0,35.5,11,MI,2015-04-01,1
LC007525,40000,36,22.17,1531.14,E,E4,1 year,OWN,52635,Default,debt_consolidation,35.49,0,3,0,12.3,5,PA,2020-09-01,1
LC007526,7500,36,5.34,225.93,A,A4,6 years,MORTGAGE,46407,Fully Paid,debt_consolidation,11.03,1,16,0,95.5,27,WA,2019-06-01,0
LC007527,35000,60,9.86,741.24,B,B4,2 years,MORTGAGE,43396,Default,credit_card,28.99,0,24,0,35.8,34,TX,2019-08-01,1
LC007528,30000,60,16.45,736.73,C,C5,1 year,OTHER,72529,Current,credit_card,4.72,3,14,1,36.7,27,IN,2017-08-01,0
LC007529,20000,36,25.82,803.9,F,F3,3 years,RENT,106986,Late (31-120 days),credit_card,0.57,0,27,0,45.0,41,MO,2016-05-01,1
LC007530,30000,36,20.46,1121.95,D,D4,2 years,RENT,186933,Fully Paid,other,6.39,0,10,0,22.8,21,MI,2019-11-01,0
LC007531,35000,36,13.32,1184.69,C,C2,10+ years,MORTGAGE,70230,Late (31-120 days),credit_card,33.97,3,15,0,32.3,20,MA,2016-02-01,1
LC007532,15000,36,15.0,519.98,C,C1,8 years,RENT,74239,Fully Paid,credit_card,5.61,0,12,0,74.5,12,IN,2018-10-01,0
LC007533,25000,60,8.83,516.9,A,A5,2 years,MORTGAGE,88393,Fully Paid,home_improvement,33.99,0,10,0,30.6,26,MD,2015-09-01,0
LC007534,15000,36,12.53,502.02,B,B5,3 years,RENT,59209,Fully Paid,credit_card,44.59,1,11,0,9.0,29,NY,2020-05-01,0
LC007535,30000,36,27.1,1226.37,F,F5,5 years,RENT,110481,Current,debt_consolidation,36.34,1,12,0,4.4,23,TX,2017-03-01,0
LC007536,20000,36,15.46,697.82,C,C1,8 years,OWN,50672,Current,credit_card,30.07,0,26,0,50.1,34,CA,2018-10-01,0
LC007537,15000,36,7.84,468.94,A,A1,1 year,MORTGAGE,57670,Default,other,29.11,1,3,0,92.1,15,WI,2018-04-01,1
LC007538,12000,36,14.35,412.17,C,C1,3 years,MORTGAGE,50971,Current,debt_consolidation,15.6,0,7,0,50.2,17,CA,2018-06-01,0
LC007539,15000,60,9.31,313.64,B,B3,3 years,RENT,102603,Charged Off,major_purchase,2.39,0,15,0,80.5,15,IN,2019-10-01,1
LC007540,15000,36,7.53,466.8,A,A4,1 year,OWN,166335,Default,credit_card,5.2,0,13,0,22.6,27,CA,2017-11-01,1
LC007541,30000,36,26.31,1213.68,F,F4,9 years,RENT,63954,Fully Paid,home_improvement,23.73,0,21,0,51.1,32,MA,2019-04-01,0
LC007542,40000,36,17.31,1432.29,D,D4,3 years,RENT,46537,Fully Paid,home_improvement,25.04,0,21,0,55.3,36,MI,2016-07-01,0
LC007543,15000,36,8.85,475.95,A,A4,6 years,OWN,70078,Fully Paid,credit_card,11.19,0,24,1,78.7,40,VA,2019-11-01,0
LC007544,15000,36,16.29,529.51,C,C3,1 year,RENT,45572,Fully Paid,other,19.66,0,21,0,75.4,39,FL,2022-07-01,0
LC007545,15000,36,17.11,535.61,D,D3,5 years,RENT,70391,Default,other,31.85,3,15,0,11.6,28,GA,2020-09-01,1
LC007546,10000,60,15.59,241.01,C,C2,5 years,MORTGAGE,59776,Fully Paid,credit_card,14.79,0,28,0,93.6,40,FL,2020-06-01,0
LC007547,25000,60,12.22,558.89,B,B1,1 year,MORTGAGE,91961,Charged Off,car,26.79,0,14,0,98.9,24,CA,2016-11-01,1
LC007548,30000,60,10.49,644.67,B,B3,7 years,RENT,62918,Fully Paid,other,1.11,0,28,0,29.5,39,MD,2019-07-01,0
LC007549,7500,36,15.67,262.46,C,C4,8 years,RENT,29509,Current,credit_card,2.79,0,8,0,81.9,13,PA,2017-07-01,0
LC007550,5000,36,9.21,159.49,B,B4,2 years,MORTGAGE,138474,Current,debt_consolidation,6.23,0,21,0,33.9,34,AZ,2019-04-01,0
LC007551,30000,36,9.89,966.47,B,B5,< 1 year,RENT,74575,Current,credit_card,23.87,5,10,0,15.0,21,IN,2022-07-01,0
LC007552,5000,36,13.89,170.62,C,C5,4 years,RENT,64399,Fully Paid,small_business,41.8,0,29,0,60.5,32,IN,2022-08-01,0
LC007553,15000,36,24.2,590.07,E,E1,< 1 year,RENT,33807,Fully Paid,car,38.49,0,14,0,35.0,24,GA,2017-12-01,0
LC007554,7500,36,19.58,277.12,D,D3,2 years,RENT,57209,Current,car,1.58,4,21,0,83.6,36,OH,2015-07-01,0
LC007555,5000,60,19.34,130.64,D,D1,3 years,MORTGAGE,15000,Late (31-120 days),major_purchase,3.66,1,17,0,42.9,30,MD,2018-03-01,1
LC007556,10000,36,31.61,433.38,G,G1,1 year,RENT,69451,Charged Off,debt_consolidation,40.24,0,22,1,83.8,35,NC,2017-02-01,1
LC007557,25000,36,23.77,977.8,E,E5,3 years,RENT,65994,Fully Paid,major_purchase,13.94,0,5,0,6.9,10,NJ,2022-09-01,0
LC007558,40000,60,15.76,967.63,C,C3,10+ years,OWN,36762,Fully Paid,debt_consolidation,26.97,0,5,0,21.6,21,FL,2020-05-01,0
LC007559,15000,60,9.05,311.74,B,B4,2 years,MORTGAGE,32817,Fully Paid,credit_card,40.37,0,19,0,74.2,24,FL,2022-03-01,0
LC007560,12000,60,15.13,286.3,C,C4,7 years,OWN,92857,Current,medical,24.18,1,6,2,57.5,23,MA,2015-01-01,0
LC007561,5000,60,11.18,109.16,B,B2,9 years,MORTGAGE,63151,Fully Paid,debt_consolidation,30.93,0,18,0,16.7,34,GA,2019-05-01,0
LC007562,30000,60,9.55,630.79,B,B3,9 years,RENT,21826,Fully Paid,debt_consolidation,27.78,0,3,1,43.4,14,PA,2019-11-01,0
LC007563,5000,36,27.82,206.33,F,F5,< 1 year,RENT,82523,Fully Paid,home_improvement,34.92,0,18,0,36.4,29,MD,2018-02-01,0
LC007564,35000,36,20.45,1308.76,D,D1,3 years,RENT,54388,Fully Paid,small_business,1.59,1,7,0,60.5,8,GA,2020-04-01,0
LC007565,15000,36,6.8,461.79,A,A5,1 year,RENT,54642,Fully Paid,debt_consolidation,30.05,0,17,0,59.2,36,NC,2018-06-01,0
LC007566,30000,36,7.1,927.69,A,A1,2 years,MORTGAGE,73149,Late (31-120 days),debt_consolidation,21.79,5,14,2,94.9,25,OH,2022-10-01,1
LC007567,7500,60,31.95,251.71,G,G1,< 1 year,RENT,68677,Default,debt_consolidation,2.44,4,12,0,84.2,25,CA,2016-03-01,1
LC007568,12000,36,23.0,464.52,E,E5,< 1 year,MORTGAGE,41831,Default,credit_card,10.24,0,4,0,24.3,24,WA,2020-01-01,1
LC007569,12000,36,23.35,466.71,E,E4,< 1 year,MORTGAGE,99446,Default,debt_consolidation,33.1,0,3,1,60.6,17,WA,2017-10-01,1
LC007570,25000,36,13.12,843.79,C,C3,10+ years,OWN,94802,Fully Paid,debt_consolidation,17.9,0,27,0,12.0,37,MO,2015-07-01,0
LC007571,25000,60,14.94,593.96,C,C3,4 years,MORTGAGE,82101,Fully Paid,credit_card,37.64,0,9,0,0.1,13,CA,2021-11-01,0
LC007572,12000,36,5.51,362.4,A,A5,10+ years,MORTGAGE,94198,Fully Paid,debt_consolidation,20.55,2,9,0,4.9,16,NY,2019-11-01,0
LC007573,15000,36,13.38,508.16,C,C2,10+ years,RENT,75191,Fully Paid,vacation,39.53,0,15,0,62.9,22,GA,2016-09-01,0
LC007574,20000,36,8.63,632.56,A,A5,< 1 year,RENT,53402,Fully Paid,credit_card,28.89,0,12,0,68.1,24,GA,2019-03-01,0
LC007575,12000,36,8.83,380.65,A,A4,10+ years,OWN,42753,Fully Paid,credit_card,13.13,1,9,0,14.2,10,MO,2021-08-01,0
LC007576,35000,60,5.67,671.29,A,A3,2 years,MORTGAGE,254406,Fully Paid,other,0.44,0,18,0,14.4,24,TX,2022-09-01,0
LC007577,7500,36,11.08,245.82,B,B1,3 years,RENT,25997,Fully Paid,credit_card,41.42,1,28,0,46.2,39,VA,2019-03-01,0
LC007578,15000,36,12.37,500.87,B,B2,9 years,OTHER,72370,Fully Paid,home_improvement,2.46,0,22,0,86.4,39,IN,2021-02-01,0
LC007579,12000,36,30.27,511.2,G,G4,10+ years,MORTGAGE,83646,Default,medical,5.0,1,11,0,96.6,11,MD,2019-03-01,1
LC007580,12000,60,14.72,283.72,C,C5,4 years,RENT,32195,Current,debt_consolidation,19.95,0,25,0,48.3,26,PA,2016-08-01,0
LC007581,25000,60,10.44,536.6,B,B1,1 year,MORTGAGE,33132,Current,debt_consolidation,28.28,5,3,0,70.7,16,MD,2021-05-01,0
LC007582,12000,36,11.84,397.66,B,B3,1 year,RENT,96638,Current,home_improvement,15.63,0,20,0,43.9,22,TN,2016-06-01,0
LC007583,35000,36,8.22,1100.33,A,A5,6 years,RENT,65327,Fully Paid,debt_consolidation,24.31,0,3,2,45.8,13,NC,2016-09-01,0
LC007584,40000,36,22.71,1542.35,E,E5,6 years,RENT,59322,Fully Paid,debt_consolidation,22.23,1,5,0,33.9,7,NC,2016-12-01,0
LC007585,7500,60,22.07,207.44,E,E3,7 years,RENT,62720,Default,debt_consolidation,37.37,0,11,0,23.0,29,CA,2022-12-01,1
LC007586,12000,36,31.61,520.06,G,G2,7 years,RENT,50908,Fully Paid,other,4.25,0,8,0,63.5,12,WI,2022-01-01,0
LC007587,12000,36,5.29,361.22,A,A1,7 years,MORTGAGE,59651,Current,small_business,21.04,0,16,0,17.5,32,MO,2018-03-01,0
LC007588,20000,36,12.3,667.16,B,B1,4 years,OTHER,78720,Fully Paid,credit_card,7.73,5,13,0,2.9,24,GA,2021-03-01,0
LC007589,15000,36,14.12,513.54,C,C2,4 years,RENT,92947,Fully Paid,debt_consolidation,38.69,0,11,0,94.3,23,PA,2021-06-01,0
LC007590,5000,36,21.26,189.04,E,E1,7 years,RENT,71827,Fully Paid,debt_consolidation,16.74,0,24,0,2.6,43,NY,2019-02-01,0
LC007591,12000,36,19.45,442.61,D,D1,< 1 year,MORTGAGE,68580,Default,home_improvement,25.15,3,3,0,6.9,15,WI,2016-06-01,1
LC007592,12000,36,18.81,438.72,D,D4,8 years,OWN,52099,Current,other,23.15,0,10,0,35.6,14,NJ,2020-07-01,0
LC007593,12000,36,20.17,447.0,D,D2,1 year,MORTGAGE,60987,Charged Off,debt_consolidation,12.52,4,8,0,66.6,26,TN,2018-09-01,1
LC007594,20000,36,19.21,735.25,D,D3,< 1 year,RENT,86586,Late (31-120 days),debt_consolidation,34.0,1,14,0,55.7,15,WA,2018-02-01,1
LC007595,12000,60,10.34,256.98,B,B2,< 1 year,OWN,43325,Current,moving,0.63,0,12,0,39.5,23,NJ,2019-01-01,0
LC007596,7500,36,5.32,225.86,A,A4,3 years,RENT,34317,Current,credit_card,30.91,0,26,0,84.9,27,MO,2020-09-01,0
LC007597,12000,60,13.89,278.54,C,C3,1 year,MORTGAGE,64008,Current,credit_card,15.95,2,6,0,49.4,20,WI,2018-11-01,0
LC007598,10000,36,15.78,350.49,C,C5,7 years,RENT,84253,Default,vacation,13.97,1,19,0,20.0,26,IL,2018-12-01,1
LC007599,40000,60,11.99,889.58,B,B2,< 1 year,RENT,68674,Fully Paid,credit_card,32.27,0,24,0,66.1,41,VA,2019-01-01,0
LC007600,15000,36,24.76,594.5,E,E4,8 years,RENT,80859,Fully Paid,major_purchase,25.39,0,29,0,31.8,37,TN,2018-10-01,0
LC007601,40000,36,32.39,1750.85,G,G5,3 years,MORTGAGE,37617,Late (31-120 days),credit_card,21.4,1,11,0,88.8,15,NC,2021-12-01,1
LC007602,10000,60,17.32,250.25,D,D4,1 year,OWN,59956,Default,home_improvement,30.33,0,26,1,44.6,33,TX,2019-09-01,1
LC007603,12000,36,31.74,520.92,G,G1,4 years,RENT,51017,Charged Off,credit_card,22.45,0,12,0,81.5,23,VA,2015-08-01,1
LC007604,35000,60,12.37,785.12,B,B3,4 years,RENT,52193,Fully Paid,debt_consolidation,31.37,0,7,0,14.9,22,WI,2022-02-01,0
LC007605,15000,36,15.14,521.01,C,C2,6 years,RENT,43493,Fully Paid,other,30.01,0,3,0,45.9,7,MO,2017-10-01,0
LC007606,40000,36,15.5,1396.43,C,C3,9 years,MORTGAGE,47186,Late (31-120 days),other,25.06,0,24,0,19.8,40,NY,2017-05-01,1
LC007607,10000,60,5.66,191.75,A,A2,3 years,MORTGAGE,53771,Fully Paid,major_purchase,29.84,1,14,0,98.9,20,PA,2019-07-01,0
LC007608,15000,36,15.14,521.01,C,C1,4 years,RENT,84020,Fully Paid,other,27.17,0,18,0,34.5,18,MI,2015-10-01,0
LC007609,10000,36,19.86,370.92,D,D3,1 year,MORTGAGE,30050,Fully Paid,debt_consolidation,26.35,0,6,1,26.3,25,IN,2015-04-01,0
LC007610,40000,36,10.0,1290.69,B,B5,6 years,RENT,31067,Default,medical,30.47,0,29,0,83.1,41,WA,2015-04-01,1
LC007611,35000,36,20.73,1313.78,D,D1,7 years,RENT,94859,Current,credit_card,26.82,0,5,2,66.6,13,AZ,2021-11-01,0
LC007612,7500,60,11.59,165.28,B,B2,6 years,OTHER,91237,Fully Paid,credit_card,3.55,0,19,0,27.9,28,AZ,2018-12-01,0
LC007613,20000,36,9.33,639.07,B,B1,5 years,OTHER,68133,Fully Paid,car,13.96,0,9,0,4.3,17,OH,2021-11-01,0
LC007614,25000,60,21.73,686.64,E,E3,4 years,MORTGAGE,26379,Fully Paid,credit_card,4.1,1,14,0,72.5,33,WI,2018-03-01,0
